# ↔ δ λ Ϛζ α δ ɠ ~ σ ȳ ł := ɽ/ר/𐬭/λ/r/Ր/l/ƪ
# √ Ḫ ḫ ι ə γ δ φ ϑ Θ θ χ ψ ţ χ ξ
# יהוה 	𓃹𓈖𓇋𓋴 	Benis ---
שיח 	shoot 	shrub
יצמח 	se'much 	sprouting
מטיר 	emittier 	rained
מטיר 	emtier 	rained
מטיר 	mwater 	rained
עבד 	arbeit 	serve
עבד 	devote 	serve
עבד 	debt 	serve
עבד 	obede 	serve
# עבד 	urbit 	vs orbit
ואד 	wata 	and fog
יעלה 	hei'levet 	levetate
ייצר 	ritzer 	he formed
יצר 	usher 	he formed
# יצר 	<<iter 	he formed 
יטע 	a'do 	planteth
יפח 	he'pust 	blow
יפח 	'fächer 	blow
יפח 	a'blow 	blow
יפח 	a'vent 	blow
יפח 	a'wind 	blow
יפח 	he'fauch 	he blows
אפיו 	openi 	nostrils
# אפיו 	ovent 	nostrils
# אפיו 	noƒen 	nostrils
נשמת 	nosetum 	 breath
נשמת 	n'athem 	 breath
# נשמת<>נפש ? soul?
חיים 	zooiom 	of life	
# גן 	con 	also
גן 	ga'n 	garden
מקדם 	mekkadam™ 	in the east
ישם 	he'settem 	he setteth
# נחמד 	mögend 	desirable
נחמד 	naschend 	sweet
# נחמד 	𓇛𓅓𓏜 	sweet
# נחמד 	𓇜𓏤𓏛 	pleasant
# נחמד 	nefair? 	desirable
מאכל 	mochel 	food
מאכל 	messen 	food
# מאכל 	mochel 	for food
# מאכל 	mochel 	im'eating
עדן 	Eden 	Eden
ברך 	bless 	bless
נהר 	Naur 	river
יצא 	🌢iter 	going out from
# מעדן 	meadown 	from Eden
מעדן 	'm Eden 	from Eden 	
# מעדן 	emitten 	going out from
יפרד 	a'part 	a'part
משם 	im'then 	from thence
משם 	marsham 	from thence
ארבעה 	fourba 	four
ראשים 	ratiom 	heads
ראשים 	rexem 	kings
ראשים 	regen' 	kings
ראשים 	rushim 	[river]heads
# להשקות lush'guarden 
השקות 	'schütt 	irrigate
דעת 	idea 	knowledge
רע 	raw 	evil
# דעת 	idea 	idea of
פישון 	Pison 	Pison
הוא 	who 	who
# הוא 	who 	he
# הוא 	he 	who
סבב 	surweb 	surround
סובב 	surweb 	surround
# שם ה 	name ћe -> there is !
שםה 	seien 	there is
שםה 	some 	there is
שםה 	sam 	there is
זהב 	silber 	gold
אבן 	ebony 	stone
הנהר 	ћe naur 	the river
הנהר 	rinne 	the river
הנהר 	sd 	the river
קדמת 	Qad'mess 	the east
אשור 	Washur 	Asshur
הלך 	walk 	going
# רביעי 	rabiat fourth river
# רביעי 	rapid fourth river
# רביעי 	arabia fourth
# רביעי 	ariba fourth
# רביעי 	riba river
רביעי 	rivia 	fourth
קח 	catch 	takes
# ינחהו 	eunuch 	rest
# ינחהו 	a'nap 	rest
ינחהו 	nick 	rest
# ינחהו 	renew 	rest
בגן 	by ga'n 	in garden
שמרה 	schumer 	keep
אכל 	ekel 	food
תאכל 	tekel 	to eat
אכל 	cakel 	food
תאכל 	takel 	to eat
אכל 	cookel 	food
תאכל 	tookel 	tho eat
אכלך 	okel'ḫ 	you eat
תמות 	tho mort 	you die
מות 	muert 	death
צו 	do 	command
צר 	schaffer 	formeth
צר 	create 	formeth
צר 	cure 	formeth
צר 	zerre 	pull
צר 	zerre 	formeth
מעץ 	m'Esche 	from the tree
# מעץ m杉𓄠
ממנו 	among 	from it
יות 	'eienth 	be it
# יות 	einth 	alone
בדו 	voiden 	be-alone
בדו 	bedoin 	be-at-one
בדו 	be-at-one 	be-alone
אעשה 	usher'I 	I make
# אעשה 	Osiri 	I make
# אעשה 	[m]äugher 	I make
# אעשה 	𓁹	 	I make
# כנגדו 	con'nexto 	as counterpart
כנגדו 	con'necto 	as counterpart
# כנגדו 	con'necto 	as next
# כנגדו 	connection 	as next
# כנגדו 	connection 	counterpart
עזר 	aider 	helper
יבא 	über 	bring
# יבא 	over 	bring
ראות 	𓁿righto 	to see
מה 	mwha 	what
לו 	lui 	him
# שמו 	shamane 	name
# שמו 	surnamen 	name
# שמו 	sa'namen 	name
# שמו 	sa'moin 	name
שמו 	se'memnon 	name
שמות 	se'mot 	gives-word
# לעוף 	aluft
לעוף 	aloof 	all flying
לאדם 	l'Adam 	the Man
מצא 	musa 	found
פל 	fall 	fell
תרדמה 	druidma 	a dream
יישן 	hi'snore 	he sleepeth
אחת 	erst 	one
מצלעתיו 	metzel'oten™ 	rib
סגר 	secure 	 secure
בשר 	bflesher 	flesh
# תחתנה 	tauton<< 	in its stead
# תחתנה 	to'achtern 	in its stead
תחתנה 	doch'dene 	in its stead
צלע 	zsilde™ 	side rib
# עצם 	
# צלע 	atzelot 	rib
# צלע 	zteile 	side
בן 	von 	son
יבן 	a'baun 	builds
יבאה 	über 	bringse
עצם 	osteom 	bone
מעצמי 	m'osteom 	of my bone
מבשרי 	m'bflesher 	of my flesh
מאיש 	meister 	from man
# פעם 	potam 	stroke power
# פעם 	potam 	votum
פעם 	potam𓂾 	step
# קחה
עזב 	aus-va 	leave
# יעזב
אביו 	abba'who 	his fater
אמו 	amme 	his mother
דבק 	debakel™ 	clinging
אשתו 	Esther 	his wife
באשתו 	by Esther 	by his wife
# באשתו 	beaster 	unto his wife  <> יתבששו 	itzebize
יתבששו 	itzebize 	ashamed
שניהם 	synomen 	2-together
ערומים 	erotimen 	naked
איש 	ace™ 	a man
# יתבששו 	at'wäsche 	II
# יתבששו 	itb'ashamed 	ashamed
הנחש 	šnakes 	the snake
נחש 	ḫnake 	snake
יה 	ia 	has
# ערום 	ɠyrvm™ 	subtle
ערום 	wurm 	subtle
# ערום 	derum™ 	subtle
ערום 	barum 	subtle
# תאכלו 	take-olive 	eat 	
# תאכלו 	take'all 	eat
תאכלו 	tho'klau 	you take
נאכל 	nou'klau 	we eat
אכלכם 	oklau'cum 	of thou eating
מפרי 	'm phruit 	from fruit
פרי 	phruit 	fruit
מ 	'm 	from
תגעו 	touchen 	touch
פן 	when 	lest
תמתון 	to'maten 	thou die
# תמתון 	tempte 	thou die
נפקחו 	unpacke 	un-closed
תפקחנה 	to'pack-un 	to open
עיני 	eyen 	eyes
עיניכם 	eyen'cum 	your eyes
הייתם 	hia'tam 	were thou
כאלהים 	que'Elohim 	as God
ידעי 	idea 	knowing
ידעו 	ideon 	they know
# ידעו 	ideon 	knowing
# תרא 	terra 	thereof sees
תרא 	ta'eyr3 	sho sees
תאמר 	ta'homer 	sho says
תתן 	ta'don 	she gives
# עינים 	annehm 	pleasant
עינים 	eyenm 	eyes
תקח 	taketh 	she 
אף 	ave 	oh indeed
השכיל 	a'skill 	make wise
מפריו 	m'aphri 	of fruit
תאוה 	darbe 	yearnes
גם 	com 	also
# עמה 	comme 	with her
# עמה 	dome 	with her [husband]
עמה 	ḫomme 	with her [husband]
אישה 	he'sir 	her man
# עירמם 	ero'men 	they are naked
עירמם 	ero'men 	naked are
# עירמם 	ero'meme 	they naked
# עירמם 	ero'mimi 	they are naked
# עירמם 	a'roman 	they are naked
הם 	'hem 	they
יתפרו 	nit'fairen 	sewing
עלה 	olive 	leave
תאנה 	tannen 	of tree
יעשו 	usher 	making
חגרת 	a'girdle 	a girdle-skirt
# שמעו 	simon 	they hear
שמעו 	soµnden 	they hear
שמעתי 	soµnd'I 	I heard 	 	
# שמעו 	sounden 	they hear
# שמעו 	sonden 	they hear
מתהלך 	metawalk𓂽 	walking up and down
לרוח 	le Rauch 	the breeze of
יתחבא 	hid'cover 	hide
מפני	m'pneus™ 	from face
# מפני	m'pnos™ 	from the nose
איכה 	wo'ḫa? 	where are you?
# איכה 	wo'isser? 	where are you?
אירא 	feare 	afraid
אירא 	a'feare 	afraid
אירא 	afrai' 	afraid
אירא 	afrai' 	a'fear
עירם 	ero™me 	naked me
אנכי 	a'nakei! 	I am
עירם אנכי 	ero™me a'nakei! 	I am naked
אחבא 	a'cover 	I hide
גיד 	gsaid 	said
# גיד 	gaved 	declared
# גיד 	giveth 	declared
# גיד 	gehört 	declared

# צויתיך 	zitter'Euch 	commanded thee
צויתיך 	zitier'Euch 	commanded thee
בלתי 	be卜let 	not to
# בלתי 	be'let 	not to
# בלתי 	bu不let 	not to
# בלתי 	Blatt 	not to
אכלת 	cookelt 	you ate
אכלי 	cookel'I 	I ate
נתתה 	𓂫ante'thou 	you handed
נתנה 	𓂫ante'nne 	she handed
# נתתה 	𓂫händest'you 	you gave
עמדי 	amid'I 	with me
עשית 	ushered 	you did
# עשית 	you'shit 	you did
עשית 	does'st 	you did
שיאני 	s'irony 	caused me to forget
# שיאני 	sirvaner<<
# שיאני 	shiane
# שיאני 	sire'nie 	know-not
# שיאני 	s'iron'I 	caused me to forget
# שיאני 	s'irony 	make unknown
# ארור 	horror 	curse
ארור 	a'Ruhr 	çurse
# גחנך 	genick 	belly-
# גחנך 	knoche 	torso-
גחנך 	gehin?euch 	your torso-
# גחנך 	Geckos 	on your torso-
תלך 	te'leg 	thou walk
ימי 	jourmi 	days
חייך 	𓋹hie𓎡 	your life 
חייך 	𓋹hora𓎡 	your life
חייך 	𓋹hierach 	your life
# חייך 	𓋹hie𓎡 	leVan
# חייך 	zooe𓎡 	your life
אשית 	a'set 	I put
בינך 	be'een Euch 	betwixt you
זרעך 	Saartḫe 	your seed
זרעה 	Saarḫa 	her seed
# תשופנו 	zerschofen 	bruise
# תשופנו 	to'schaden 	bruise
תשופנו 	zu'schaffen 	bruise
ישופך 	a'schaffe𓎡 	bruise your
עקב 	a'kopf 	the heel
# עקב 	Dickkopp 	the heel
ראש 	rathio 	head
איבה 	evil- 	enmity

עפר 	duphr 	dry dust
עפר 	<<<< 	soil
עפר 	Ufer 	dry dust
# עפר 	opher 	ashes

